Id,Title,Tags
"56521","Windows Forms Designer upset by a control with a nullable property","<c#><winforms><nullable>"
"56522","",""
"56523","",""
"56525","",""
"56526","",""
"56528","",""
"56529","",""
"56532","",""
"56533","",""
"56534","",""
"56535","",""
"56537","",""
"56539","",""
"56540","",""
"56541","",""
"56543","Recovering from a slightly out of date subversion repository backup","<svn><version-control><backup><sysadmin>"
"56544","",""
"56546","activerecord as model, is this a good idea?","<php><model-view-controller><activerecord>"
"56547","How do you perform a CROSS JOIN with LINQ to SQL?","<c#><linq><linq-to-sql><cross-join>"
"56548","",""
"56549","",""
"56550","",""
"56551","",""
"56552","",""
"56553","Using an external ""windows""-keyboard under Mac OS X","<macos><keyboard><ergonomics>"
"56554","What is the proper regular expression for an unescaped backslash before a character?","<regex>"
"56556","",""
"56561","What is the best way to convert between char* and System::String in C++/CLI","<.net><string><c++-cli>"
"56562","",""
"56568","performing datetime related operations in PHP","<php><sql><postgresql><datetime>"
"56574","Don't repeat yourself vs Internationalisation","<internationalization>"
"56576","",""
"56578","",""
"56579","",""
"56583","",""
"56589","Can you query different databases on the same server using 1 NHibernate Session?","<asp.net><nhibernate>"
"56591","Double Quotes in Oracle Column Aliases","<oracle><alias><quotes>"
"56592","",""
"56593","",""
"56595","",""
"56596","",""
"56605","",""
"56606","",""
"56609","",""
"56611","How to escape XML content with XSL to safely output it as JSON?","<xml><json><xslt><escaping>"
"56612","",""
"56613","",""
"56615","Does IE7 have a ""developer mode"" or plugin like Firefox/Chrome/Safari?","<html><css><browser><internet-explorer-7>"
"56617","",""
"56618","",""
"56619","",""
"56620","",""
"56621","",""
"56625","",""
"56626","",""
"56628","How do you clear the SQL Server transaction log?","<sql-server><transaction-log>"
"56629","",""
"56630","How can I get a fixed-position menu like slashdot's comment filtration menu","<javascript><css>"
"56631","",""
"56632","",""
"56633","",""
"56634","",""
"56636","",""
"56638","how to convert from prtime to .net datetime","<.net><firefox><datetime>"
"56640","",""
"56642","Loader lock error","<c#><loaderlock>"
"56644","How do I detect if a Windows server is available after a reboot?","<windows><sysadmin><reboot>"
"56645","",""
"56647","",""
"56648","What's the Best Way to Shuffle an NSMutableArray?","<objective-c><cocoa><shuffle>"
"56649","",""
"56650","",""
"56651","",""
"56653","",""
"56654","How do I access performance counters from C# in Windows XP Embedded?","<c#><.net><windows-xp-embedded>"
"56655","Arithmetic underflow or overflow exception during debugging","<visual-studio><debugging><exception><random>"
"56656","",""
"56657","Copying a directory that is version controlled","<svn><version-control><dvcs><bazaar>"
"56658","How do I specify in HTML or CSS the absolute minimum width of a table cell","<html><css><html-table>"
"56659","Custom Counter Creation Through Web Application","<.net>"
"56660","",""
"56661","",""
"56663","",""
"56664","",""
"56666","",""
"56667","",""
"56668","",""
"56669","",""
"56670","",""
"56671","",""
"56672","How do you profile your code?","<c><profiling>"
"56674","",""
"56675","",""
"56676","",""
"56677","Is there a way to parser a SQL query to pull out the column names and table names?","<sql><parsing>"
"56679","",""
"56680","Is a Flex debugger included in the sdk?","<apache-flex>"
"56681","",""
"56682","How to see if a subfile of a directory has changed","<c++><windows><filesystems><ntfs>"
"56684","How can I get rid of Windows Update reboot prompt?","<windows><windows-vista><windows-update>"
"56685","",""
"56686","",""
"56687","How do I ensure that RMI uses only a specific set of ports?","<java><rmi>"
"56689","",""
"56691","",""
"56692","Random weighted choice","<c#><algorithm><random>"
"56693","",""
"56694","",""
"56695","",""
"56696","",""
"56698","Best way to get a list of differences between 2 of the same objects","<c#><oop>"
"56699","",""
"56701","",""
"56707","Java Right Click does not make a selection. What is the easiest way to solve this globally?","<java><swing>"
"56708","Objective-C for Windows","<objective-c><windows><winapi><gcc><cygwin>"
"56709","User does not have permission to run DBCC DBREINDEX","<sql-server-2005><security>"
"56710","",""
"56711","",""
"56713","",""
"56715","Best way to query disk space on remote server","<vb.net><wmi>"
"56716","Architecture for modeling","<architecture><modeling><modularity>"
"56719","",""
"56720","",""
"56722","Automated processing of an Email in Java","<java><email><lotus-notes>"
"56723","Display blanks instead of 0 or 0.0 in a BIRT report","<eclipse><reporting><birt>"
"56724","",""
"56725","",""
"56726","",""
"56728","",""
"56729","How to call the AllocateAndInitializeSid function from C#?","<c#><.net><winapi>"
"56731","",""
"56733","",""
"56735","",""
"56736","",""
"56737","Is DocumentBuilder.parse() thread safe?","<java><thread-safety>"
"56738","",""
"56740","",""
"56741","File system info - how to query it?","<c++><windows><winapi><filesystems>"
"56743","",""
"56745","",""
"56749","",""
"56753","",""
"56754","",""
"56755","",""
"56759","",""
"56761","Keyboard Shortcut in Access 2003","<ms-access>"
"56762","",""
"56764","Starting a new job focused on brownfield application refactoring & Agile","<.net><vb.net><refactoring><brownfield>"
"56767","Differences Between DataSet Merges","<c#><object><initialization><dataset>"
"56768","",""
"56769","How do I tell a multi-core / multi-CPU machine to process function calls in a loop in parallel?","<concurrency><mapreduce>"
"56770","How do I make dynamic content with dynamic navigation?","<asp.net><database><database-design><web-applications>"
"56771","How do you set focus to the HTML5 canvas element?","<javascript><canvas><focus>"
"56772","",""
"56773","",""
"56774","",""
"56775","",""
"56779","",""
"56781","",""
"56782","",""
"56783","",""
"56785","",""
"56786","Do I need to leave gaps in a standard server rack?","<hosting><rack>"
"56792","",""
"56795","",""
"56796","",""
"56798","Converting scripts from ksh to bash","<bash><unix><ksh>"
"56800","",""
"56801","The difference between the connections strings in SQLCLR","<sqlclr>"
"56802","",""
"56806","",""
"56807","",""
"56809","",""
"56810","How do I start threads in plain C?","<c><multithreading>"
"56812","BOM not expected in CF but sent by IIS/SharePoint","<web-services><sharepoint><iis><coldfusion><byte-order-mark>"
"56814","",""
"56815","",""
"56816","",""
"56818","",""
"56820","round() doesn't seem to be rounding properly","<python><floating-point><rounding>"
"56822","",""
"56825","",""
"56828","",""
"56829","",""
"56832","",""
"56833","",""
"56835","",""
"56837","How can I make an exact copy of a xml node's children with XSLT?","<xml><xslt><xhtml>"
"56839","",""
"56840","",""
"56841","",""
"56842","",""
"56843","Looking for an HQL builder (Hibernate Query Language)","<java><hibernate><hql>"
"56844","",""
"56845","",""
"56846","",""
"56849","",""
"56850","",""
"56856","How do I make a UIDatePicker display specific dates?","<iphone><cocoa-touch><cocoa><uidatepicker>"
"56858","",""
"56859","Is it possible to display a modal window in SCSF application at the center of the screen","<cab><scsf>"
"56860","What is an example of the Liskov Substitution Principle?","<oop><definition><solid-principles><design-principles><liskov-substitution-principle>"
"56861","",""
"56864","",""
"56865","Calling a Web Service from Seam","<java><seam>"
"56866","",""
"56867","Interface vs Base class","<oop><interface><language-agnostic><base-class><static-typing>"
"56871","",""
"56873","",""
"56876","",""
"56878","",""
"56879","",""
"56881","",""
"56882","",""
"56883","",""
"56884","",""
"56885","",""
"56886","UI Thread Safety","<vb.net><multithreading><winforms><.net-3.5><form-control>"
"56887","",""
"56888","",""
"56892","",""
"56893","",""
"56894","",""
"56895","Proving SQL query equivalency","<sql><oracle>"
"56896","",""
"56898","",""
"56899","",""
"56900","",""
"56901","",""
"56902","",""
"56904","",""
"56905","ASP.Net AJAX JavaScript Serialization Error","<asp.net><javascript><asp.net-ajax>"
"56906","Opening a file stored in a database in .NET","<sql-server><vb.net>"
"56908","C#: Create a virtual drive in Computer","<c#><.net><virtualization><storage><virtual-drive>"
"56909","",""
"56911","",""
"56912","",""
"56913","Batch renaming of files with international chars on Windows XP","<windows><file><batch-file><utf-8><rename>"
"56914","",""
"56915","",""
"56916","",""
"56918","",""
"56919","",""
"56921","",""
"56923","How do I script a password change for a SQL server login?","<sql><sql-server><sql-server-2005>"
"56924","",""
"56926","Crystal Reports 2008 InprocServer + TempDir = ""Operation not yet implemented""","<.net><crystal-reports><report><tempdir>"
"56927","",""
"56929","",""
"56930","",""
"56931","",""
"56933","",""
"56934","",""
"56935","",""
"56937","",""
"56938","",""
"56940","",""
"56942","",""
"56943","Yes/No dialog in Java ME","<java><user-interface><java-me><midlet>"
"56944","secure way to authenticate administrator in ASP.NET site using OpenID with DotNetOpenID","<asp.net><openid><dotnetopenauth>"
"56946","Highlight parents in xml string","<xml><algorithm><text>"
"56947","How is floating point stored? When does it matter?","<floating-point><rounding-error>"
"56948","",""
"56949","Race Condition Analysers for .NET","<.net><static-analysis><race-condition>"
"56950","Right Align Numeric Data in SQL Server","<sql-server><tsql>"
"56951","Is it possible to programmatically push files to a wireless SD card?","<applescript><wireless><wifi>"
"56952","",""
"56953","",""
"56954","EasyMock: How do I create a mock of a genericized class without a warning?","<java><generics><mocking><easymock>"
"56955","",""
"56958","",""
"56960","",""
"56961","",""
"56962","",""
"56963","",""
"56967","",""
"56968","Trouble with scrolling a UIScrollBar component within a class","<flash><actionscript-3><actionscript>"
"56969","",""
"56970","",""
"56972","",""
"56973","",""
"56974","Keyword for the outer class from an anonymous inner class","<java><anonymous-inner-class>"
"56975","What is the best way to send large batches of emails in ASP.NET?","<asp.net><email><batch-file>"
"56976","",""
"56977","",""
"56978","",""
"56979","",""
"56980","",""
"56981","Which is the best database schema for my navigation?","<.net><sql><database><linq-to-sql><database-design>"
"56982","",""
"56986","",""
"56987","",""
"56988","",""
"56989","",""
"56990","",""
"56992","",""
"56993","",""
"56995","",""
"56996","",""
"56997","",""
"56998","",""
"56999","How to access a PCMCIA modem's serial number?","<hardware><modem>"
"57000","",""
"57002","CSS to make an empty cell's border appear?","<css>"
"57004","How can I find what search terms (if any) brought a user to my site?","<search-engine><analytics>"
"57005","",""
"57006","",""
"57007","Getting Information From Master File Table on Windows","<windows><filesystems>"
"57008","",""
"57009","",""
"57010","Best way to reduce sequences in an array of strings","<c#><.net><algorithm>"
"57011","",""
"57012","",""
"57013","",""
"57015","",""
"57018","",""
"57019","Where should cross-platform apps keep their data?","<cross-platform>"
"57020","Which .Net collection for adding multiple objects at once and getting notified?","<c#><.net-3.5><collections>"
"57021","",""
"57022","",""
"57023","",""
"57024","",""
"57025","",""
"57026","",""
"57027","",""
"57028","",""
"57029","",""
"57031","",""
"57032","",""
"57034","jQuery and Java applets","<java><javascript><jquery><applet>"
"57035","",""
"57036","",""
"57037","",""
"57039","",""
"57040","",""
"57042","",""
"57045","",""
"57047","",""
"57049","",""
"57050","",""
"57051","",""
